timestamp,reqNum
1541607922,3
1541607923,127
1541607924,172
1541607925,176
1541607926,174
1541607927,176
1541607928,176
1541607929,181
1541607930,56
1541607931,46
1541607932,40
1541607933,40
1541607934,177
1541607935,187
1541607936,182
1541607937,189
1541607938,187
1541607939,177
1541607940,179
1541607941,177
1541607942,181
1541607943,180
1541607944,178
1541607945,178
1541607946,178
1541607947,182
1541607948,188
1541607949,188
1541607950,183
1541607951,611
1541607952,984
1541607953,954
1541607954,950
1541607955,950
1541607956,901
1541607957,918
1541607958,825
1541607959,840
1541607960,764
1541607961,731
1541607962,816
1541607963,809
1541607964,853
1541607965,802
1541607966,904
1541607967,925
1541607968,871
1541607969,907
1541607970,902
1541607971,929
1541607972,857
1541607973,896
1541607974,903
1541607975,859
1541607976,908
1541607977,918
1541607978,916
1541607979,863
1541607980,902
1541607981,909
1541607982,893
1541607983,885
1541607984,852
1541607985,922
1541607986,935
1541607987,932
1541607988,926
1541607989,844
1541607990,917
1541607991,903
1541607992,883
1541607993,379
1541607994,72
1541607995,60
1541607996,59
1541607997,63
1541607998,62
1541607999,64
1541608000,59
1541608001,69
1541608002,1497
1541608003,1763
1541608004,1733
1541608005,1776
1541608006,1597
1541608007,1779
1541608008,1814
1541608009,1815
1541608010,1584
1541608011,1850
1541608012,1791
1541608013,1799
1541608014,1568
1541608015,1808
1541608016,1796
1541608017,1818
1541608018,1785
1541608019,1562
1541608020,1702
1541608021,1752
1541608022,1720
1541608023,1605
1541608024,1770
1541608025,1760
1541608026,1802
1541608027,1766
1541608028,1625
1541608029,1782
1541608030,1810
1541608031,1737
1541608032,1620
1541608033,1744
1541608034,1788
1541608035,1787
1541608036,1674
1541608037,1786
1541608038,1808
1541608039,1814
1541608040,1570
1541608041,1734
1541608042,1763
1541608043,1756
1541608044,1722
1541608045,1588
1541608046,1726
1541608047,1803
1541608048,1765
1541608049,1585
1541608050,1653
1541608051,1735
1541608052,1689
1541608053,1581
1541608054,1741
1541608055,1688
1541608056,1631
1541608057,1666
1541608058,1593
1541608059,1649
1541608060,1735
1541608061,1747
1541608062,1621
1541608063,1803
1541608064,1799
1541608065,1750
1541608066,1607
1541608067,1755
1541608068,1740
1541608069,1768
1541608070,1688
1541608071,1626
1541608072,1782
1541608073,1804
1541608074,1766
1541608075,1587
1541608076,1795
1541608077,1743
1541608078,1777
1541608079,1505
1541608080,1636
1541608081,1678
1541608082,1688
1541608083,1740
1541608084,1523
1541608085,1663
1541608086,1752
1541608087,1791
1541608088,1601
1541608089,1738
1541608090,1734
1541608091,1756
1541608092,1649
1541608093,1767
1541608094,1763
1541608095,1760
1541608096,1792
1541608097,1580
1541608098,1764
1541608099,1811
1541608100,1737
1541608101,1629
1541608102,1731
1541608103,1694
1541608104,941
1541608105,188
1541608106,482
1541608107,484
1541608108,497
1541608109,496
1541608110,444
1541608111,499
1541608112,488
1541608113,494
1541608114,496
1541608115,497
1541608116,500
1541608117,489
1541608118,492
1541608119,499
1541608120,488
1541608121,480
1541608122,481
1541608123,490
1541608124,475
1541608125,487
1541608126,439
1541608127,488
1541608128,487
1541608129,491
1541608130,491
1541608131,498
1541608132,486
1541608133,456
1541608134,490
1541608135,491
1541608136,494
1541608137,485
1541608138,500
1541608139,484
1541608140,481
1541608141,486
1541608142,438
1541608143,479
1541608144,484
1541608145,493
1541608146,395
1541608147,63
